Order Date,Year,Month,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Customer Name,Segment
2017-09-25,2017,9,Central,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0.0,3.8822,0.47000000000000003,Carol Triggs,Consumer
2017-09-25,2017,9,Central,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0.0,51.2943,0.18999999999999997,Carol Triggs,Consumer
2015-01-23,2015,1,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0.0,13.9392,0.48,Carl Weiss,Home Office
2015-01-23,2015,1,West,Office Supplies,Labels,Avery 500,14.62,2,0.0,6.8714,0.47000000000000003,Carl Weiss,Home Office
2015-06-18,2015,6,West,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326,0.36250000000000004,Skye Norling,Home Office
2015-06-18,2015,6,West,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,0.7,-3.3264,-0.7333333333333334,Skye Norling,Home Office
2015-06-18,2015,6,West,Office Supplies,Binders,Aluminum Screw Posts,9.156,2,0.7,-6.104,-0.6666666666666666,Skye Norling,Home Office
2015-06-18,2015,6,West,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724,0.275,Skye Norling,Home Office
2015-10-02,2015,10,West,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264,0.35000000000000003,Ed Braxton,Corporate
2017-11-18,2017,11,East,Office Supplies,Art,BIC Liqua Brite Liner,38.864,7,0.2,7.7728,0.2,Jane Waco,Corporate
2014-08-17,2014,8,Central,Office Supplies,Paper,Xerox 203,15.552,3,0.2,5.4432,0.35000000000000003,Ken Black,Corporate
2016-07-17,2016,7,East,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0.0,45.5392,0.28,Matt Collister,Corporate
2016-07-17,2016,7,East,Technology,Phones,Bose SoundLink Bluetooth Speaker,597.0,3,0.0,280.59,0.47,Matt Collister,Corporate
2016-07-17,2016,7,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,0.48000000000000004,Matt Collister,Corporate
2015-07-11,2015,7,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225,0.125,Clytie Kelty,Consumer
2015-07-11,2015,7,East,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,-0.8,Clytie Kelty,Consumer
2015-07-11,2015,7,East,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752,-0.7333333333333333,Clytie Kelty,Consumer
2015-07-11,2015,7,East,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,-0.2142857142857143,Clytie Kelty,Consumer
2015-07-11,2015,7,East,Office Supplies,Art,Newell 333,11.12,5,0.2,0.834,0.075,Clytie Kelty,Consumer
2015-07-11,2015,7,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848,0.13749999999999998,Clytie Kelty,Consumer
2016-12-01,2016,12,Central,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,5.193,0.3,Rick Duston,Consumer
2017-12-22,2017,12,Central,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,0.32,Theone Pippenger,Consumer
2017-12-22,2017,12,Central,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0.0,412.5394,0.26,Theone Pippenger,Consumer
2017-12-22,2017,12,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0.0,30.5964,0.36,Theone Pippenger,Consumer
2017-12-22,2017,12,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,0.16999999999999998,Theone Pippenger,Consumer
2014-10-31,2014,10,West,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,0.46,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0.0,20.878,0.26,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,0.2,5.3892,0.33749999999999997,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Paper,Xerox 1952,64.74,13,0.0,30.4278,0.4700000000000001,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,0.3125,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0.0,12.1692,0.030000000000000002,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147,-0.0625,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0.0,47.8629,0.19,Greg Guthrie,Corporate
2014-10-31,2014,10,West,Office Supplies,Art,Newell 325,12.39,3,0.0,3.717,0.3,Greg Guthrie,Corporate
2015-04-13,2015,4,West,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.986,0.35000000000000003,Zuschuss Carroll,Consumer
2015-04-13,2015,4,West,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,-0.1375,Zuschuss Carroll,Consumer
2016-07-21,2016,7,East,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294,-0.6666666666666666,Corey Catlett,Corporate
2017-11-20,2017,11,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,-0.1625,Kelly Andreada,Consumer
2016-11-26,2016,11,West,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592,0.35000000000000003,Tamara Chand,Corporate
2017-11-07,2017,11,West,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931,0.23,Deborah Brumfield,Home Office
2017-11-07,2017,11,West,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,0.0875,Deborah Brumfield,Home Office
2014-12-01,2014,12,West,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,0.49,Toby Ritter,Consumer
2017-09-12,2017,9,East,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0.0,19.95,0.5,Bart Folk,Consumer
2017-09-12,2017,9,East,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,0.29,Bart Folk,Consumer
2017-09-12,2017,9,East,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.528,0.48000000000000004,Bart Folk,Consumer
2015-12-24,2015,12,West,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,0.35,Maribeth Schnelling,Consumer
2015-12-24,2015,12,West,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984,0.1,Maribeth Schnelling,Consumer
2015-12-24,2015,12,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,0.225,Maribeth Schnelling,Consumer
2017-02-23,2017,2,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.848,0.45,Clytie Kelty,Consumer
2014-11-23,2014,11,Central,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,0.37500000000000006,Emily Ducich,Home Office
2016-06-23,2016,6,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.1752,0.45999999999999996,Irene Maddox,Consumer
2016-06-23,2016,6,East,Office Supplies,Labels,Avery 52,18.45,5,0.0,8.6715,0.47000000000000003,Irene Maddox,Consumer
2016-06-23,2016,6,East,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,0.12000000000000001,Irene Maddox,Consumer
2016-06-23,2016,6,East,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,0.47000000000000003,Irene Maddox,Consumer
2016-06-23,2016,6,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,0.37,Irene Maddox,Consumer
2015-10-26,2015,10,West,Office Supplies,Labels,Avery 507,5.76,2,0.0,2.6496,0.46,Maribeth Yedwab,Corporate
2017-07-15,2017,7,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,0.48999999999999994,Magdelene Morse,Consumer
2017-07-15,2017,7,East,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,-0.15714285714285717,Magdelene Morse,Consumer
2014-11-17,2014,11,Central,Furniture,Chairs,Global Super Steno Chair,479.9,5,0.0,81.583,0.17,Mark Packer,Home Office
2015-04-13,2015,4,West,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,0.03,Anthony Witt,Consumer
2015-11-25,2015,11,South,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476,0.1125,Sandra Flanagan,Consumer
2016-05-15,2016,5,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.5648,0.47000000000000003,Steve Nguyen,Home Office
2016-05-15,2016,5,South,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.7488,0.28,Steve Nguyen,Home Office
2016-05-15,2016,5,South,Office Supplies,Art,Newell 344,8.34,3,0.0,2.1684,0.26,Steve Nguyen,Home Office
2017-09-07,2017,9,West,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,0.0625,Ruben Dartt,Consumer
2017-09-07,2017,9,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,0.2875,Ruben Dartt,Consumer
2014-03-10,2014,3,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,-0.024999999999999998,Kean Thornton,Consumer
2014-03-10,2014,3,West,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564,0.1125,Kean Thornton,Consumer
2014-07-18,2014,7,West,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,-0.09999999999999999,Adrian Hane,Home Office
2017-03-24,2017,3,East,Office Supplies,Paper,Xerox 1888,221.92,4,0.0,106.5216,0.48000000000000004,Brian Moss,Corporate
2017-03-24,2017,3,East,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7,0.44999999999999996,Brian Moss,Corporate
2014-09-30,2014,9,South,Office Supplies,Paper,Xerox 217,15.552,3,0.2,5.4432,0.35000000000000003,Ben Wallace,Consumer
2014-09-26,2014,9,Central,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016,-1.5999999999999999,Henry Goldwyn,Corporate
2015-10-31,2015,10,West,Office Supplies,Paper,Xerox 191,19.98,1,0.0,9.3906,0.47,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,0.3125,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Office Supplies,Art,Newell 308,5.04,3,0.0,1.26,0.25,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0.0,8.027,0.45999999999999996,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,0.0625,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,0.27,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782,0.11250000000000002,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0.0,12.6468,0.27,Sandra Glassco,Consumer
2015-10-31,2015,10,West,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,0.047058823529411764,Sandra Glassco,Consumer
2015-10-12,2015,10,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978,-0.06666666666666667,Ralph Kennedy,Consumer
2016-09-19,2016,9,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0.0,73.5448,0.45999999999999996,Scot Wooten,Consumer
2017-04-13,2017,4,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,0.44999999999999996,Rob Williams,Corporate
2017-04-13,2017,4,West,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373,0.3375,Rob Williams,Corporate
2017-01-07,2017,1,South,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,-0.7000000000000001,Thais Sissman,Consumer
2017-11-09,2017,11,West,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,-0.0125,Jennifer Braxton,Corporate
2017-09-22,2017,9,Central,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.1332,0.17,Erica Hernandez,Home Office
2017-09-22,2017,9,Central,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,0.48000000000000004,Erica Hernandez,Home Office
2017-12-01,2017,12,East,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,5,0.2,35.3295,0.3375,Erica Hernandez,Home Office
2017-12-01,2017,12,East,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,0.4,9.4437,0.15,Erica Hernandez,Home Office
2014-06-23,2014,6,East,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.0797,0.0125,Brian Stugart,Consumer
2015-10-04,2015,10,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944,0.09999999999999999,Julie Kriz,Home Office
2015-10-04,2015,10,East,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,0.35,Julie Kriz,Home Office
2014-05-20,2014,5,East,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0.0,9.3184,0.28,Randy Ferguson,Corporate
2014-05-20,2014,5,East,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,0.0,11.9412,0.31,Randy Ferguson,Corporate
2014-05-20,2014,5,East,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0.0,60.1398,0.42999999999999994,Randy Ferguson,Corporate
2015-11-20,2015,11,East,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,0.46,Dan Lawera,Consumer
2015-11-30,2015,11,East,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928,-0.7999999999999999,William Brown,Consumer
2015-11-30,2015,11,East,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,-0.22500000000000003,William Brown,Consumer
2015-11-30,2015,11,East,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82,0.16666666666666666,William Brown,Consumer
2015-12-31,2015,12,Central,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,-0.775,Trudy Brown,Consumer
2015-12-31,2015,12,Central,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,0.8,-5.8496,-1.5999999999999999,Trudy Brown,Consumer
2017-11-16,2017,11,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,0.5,Christy Brittain,Consumer
2014-06-06,2014,6,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711,0.33749999999999997,Grant Thornton,Corporate
2014-06-06,2014,6,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0.0,4.4564,0.26,Grant Thornton,Corporate
2014-06-06,2014,6,East,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,-0.35,Grant Thornton,Corporate
2016-09-01,2016,9,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,0.325,Dean Katz,Corporate
2016-09-01,2016,9,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,-0.2,Dean Katz,Corporate
2016-09-01,2016,9,East,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236,0.32500000000000007,Dean Katz,Corporate
2016-06-25,2016,6,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,-0.04285714285714286,Theresa Swint,Corporate
2016-06-25,2016,6,East,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,-0.7333333333333333,Theresa Swint,Corporate
2016-06-25,2016,6,East,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,0.2,-50.8704,-0.19999999999999998,Theresa Swint,Corporate
2014-12-12,2014,12,West,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331,0.1,William Brown,Consumer
2017-03-31,2017,3,East,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0.0,22.087,0.26,Denny Ordway,Consumer
2017-11-19,2017,11,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,-0.2285714285714286,Art Ferguson,Consumer
2014-11-24,2014,11,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,0.39,Richard Bierner,Consumer
2015-11-22,2015,11,East,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,0.47000000000000003,Andy Reiter,Consumer
2016-07-14,2016,7,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,0.3625,Dan Reichenbach,Corporate
2016-04-30,2016,4,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,-0.45,Ben Ferrer,Home Office
2016-07-25,2016,7,West,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,0.5,Larry Blacks,Consumer
2014-06-22,2014,6,Central,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,0.0,Dianna Vittorini,Consumer
2014-06-22,2014,6,Central,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,0.060000000000000005,Dianna Vittorini,Consumer
2017-10-21,2017,10,South,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088,0.11249999999999999,Neil Knudson,Home Office
2016-09-03,2016,9,Central,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,-1.7,Carlos Soltero,Consumer
2016-05-14,2016,5,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,0.375,Logan Haushalter,Consumer
2016-01-07,2016,1,West,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.0282,0.29000000000000004,Dianna Wilson,Home Office
2017-03-13,2017,3,West,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,0.48000000000000004,Karen Ferguson,Home Office
2016-10-13,2016,10,Central,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,0.125,Helen Andreada,Consumer
2016-10-13,2016,10,Central,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,0.3625,Helen Andreada,Consumer
2016-10-13,2016,10,Central,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,-1.075,Helen Andreada,Consumer
2016-10-13,2016,10,Central,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,0.075,Helen Andreada,Consumer
2016-10-13,2016,10,Central,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,-1.7500000000000002,Helen Andreada,Consumer
2017-01-27,2017,1,East,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752,0.125,John Huston,Consumer
2017-01-27,2017,1,East,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,71.976,3,0.2,-8.997,-0.125,John Huston,Consumer
2017-01-27,2017,1,East,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,-0.25,John Huston,Consumer
2017-11-19,2017,11,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232,-0.02857142857142857,Linda Cazamias,Corporate
2014-08-01,2014,8,West,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3,0.2,6.9132,0.35000000000000003,Ivan Liston,Consumer
2016-07-30,2016,7,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,-1.5000000000000002,Lindsay Shagiari,Home Office
2015-07-30,2015,7,Central,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,0.09999999999999999,Corey Catlett,Corporate
2016-10-15,2016,10,West,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.0128,0.45999999999999996,Patrick Bzostek,Home Office
2016-10-15,2016,10,West,Office Supplies,Paper,Xerox 1986,60.12,9,0.0,28.8576,0.48000000000000004,Patrick Bzostek,Home Office
2016-10-15,2016,10,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,0.3125,Patrick Bzostek,Home Office
2016-10-15,2016,10,West,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0.0,32.936,0.46,Patrick Bzostek,Home Office
2016-05-07,2016,5,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,0.3625,Caroline Jumper,Consumer
2016-05-07,2016,5,East,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0.0,22.2,0.5,Caroline Jumper,Consumer
2016-05-07,2016,5,East,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,0.13333333333333333,Caroline Jumper,Consumer
